647.00	0.10000	0.33540	2.9815	2926.5	3224.6	8.4635	1.5885	2.0539	620.43	8.3923	23.372	0.051655	vapor
649.00	0.10000	0.33436	2.9908	2929.7	3228.8	8.4698	1.5897	2.0551	621.34	8.3148	23.454	0.051882	vapor
651.00	0.10000	0.33333	3.0001	2932.9	3232.9	8.4761	1.5909	2.0563	622.25	8.2384	23.537	0.052109	vapor
653.00	0.10000	0.33230	3.0093	2936.0	3237.0	8.4824	1.5922	2.0575	623.15	8.1630	23.620	0.052337	vapor
655.00	0.10000	0.33128	3.0186	2939.2	3241.1	8.4887	1.5935	2.0587	624.05	8.0886	23.703	0.052565	vapor
657.00	0.10000	0.33027	3.0279	2942.4	3245.2	8.4950	1.5947	2.0600	624.95	8.0151	23.785	0.052793	vapor
659.00	0.10000	0.32926	3.0371	2945.6	3249.3	8.5013	1.5960	2.0612	625.85	7.9427	23.868	0.053022	vapor
661.00	0.10000	0.32826	3.0464	2948.8	3253.5	8.5075	1.5972	2.0624	626.75	7.8712	23.951	0.053251	vapor
663.00	0.10000	0.32726	3.0557	2952.0	3257.6	8.5138	1.5985	2.0636	627.64	7.8006	24.034	0.053480	vapor
665.00	0.10000	0.32627	3.0649	2955.2	3261.7	8.5200	1.5998	2.0648	628.54	7.7309	24.116	0.053710	vapor
667.00	0.10000	0.32529	3.0742	2958.4	3265.8	8.5262	1.6010	2.0661	629.43	7.6622	24.199	0.053940	vapor
669.00	0.10000	0.32431	3.0835	2961.6	3270.0	8.5324	1.6023	2.0673	630.32	7.5943	24.282	0.054170	vapor
671.00	0.10000	0.32334	3.0927	2964.8	3274.1	8.5385	1.6036	2.0685	631.21	7.5273	24.364	0.054401	vapor
673.00	0.10000	0.32237	3.1020	2968.1	3278.3	8.5447	1.6048	2.0698	632.10	7.4611	24.447	0.054632	vapor
675.00	0.10000	0.32141	3.1113	2971.3	3282.4	8.5508	1.6061	2.0710	632.98	7.3958	24.530	0.054863	vapor
677.00	0.10000	0.32046	3.1205	2974.5	3286.5	8.5570	1.6074	2.0722	633.87	7.3313	24.612	0.055095	vapor
679.00	0.10000	0.31951	3.1298	2977.7	3290.7	8.5631	1.6087	2.0735	634.75	7.2676	24.695	0.055327	vapor
681.00	0.10000	0.31857	3.1391	2980.9	3294.8	8.5692	1.6100	2.0747	635.63	7.2047	24.778	0.055559	vapor
683.00	0.10000	0.31763	3.1483	2984.1	3299.0	8.5753	1.6112	2.0760	636.51	7.1426	24.860	0.055792	vapor
685.00	0.10000	0.31670	3.1576	2987.4	3303.1	8.5813	1.6125	2.0772	637.39	7.0812	24.943	0.056025	vapor
687.00	0.10000	0.31577	3.1668	2990.6	3307.3	8.5874	1.6138	2.0785	638.26	7.0207	25.025	0.056258	vapor
689.00	0.10000	0.31485	3.1761	2993.8	3311.4	8.5934	1.6151	2.0797	639.14	6.9608	25.108	0.056492	vapor
691.00	0.10000	0.31394	3.1854	2997.1	3315.6	8.5995	1.6164	2.0810	640.01	6.9017	25.190	0.056726	vapor
693.00	0.10000	0.31303	3.1946	3000.3	3319.8	8.6055	1.6177	2.0822	640.88	6.8433	25.273	0.056960	vapor
695.00	0.10000	0.31212	3.2039	3003.5	3323.9	8.6115	1.6190	2.0835	641.75	6.7856	25.356	0.057194	vapor
697.00	0.10000	0.31122	3.2131	3006.8	3328.1	8.6175	1.6203	2.0848	642.62	6.7286	25.438	0.057429	vapor
699.00	0.10000	0.31033	3.2224	3010.0	3332.3	8.6235	1.6216	2.0860	643.49	6.6723	25.520	0.057664	vapor
701.00	0.10000	0.30944	3.2317	3013.3	3336.4	8.6294	1.6229	2.0873	644.35	6.6167	25.603	0.057900	vapor
703.00	0.10000	0.30855	3.2409	3016.5	3340.6	8.6354	1.6242	2.0886	645.22	6.5617	25.685	0.058135	vapor
705.00	0.10000	0.30768	3.2502	3019.8	3344.8	8.6413	1.6255	2.0899	646.08	6.5074	25.768	0.058371	vapor
707.00	0.10000	0.30680	3.2594	3023.0	3349.0	8.6472	1.6268	2.0911	646.94	6.4537	25.850	0.058608	vapor
709.00	0.10000	0.30593	3.2687	3026.3	3353.2	8.6531	1.6281	2.0924	647.80	6.4006	25.933	0.058844	vapor
711.00	0.10000	0.30507	3.2780	3029.6	3357.4	8.6590	1.6294	2.0937	648.66	6.3482	26.015	0.059081	vapor
713.00	0.10000	0.30421	3.2872	3032.8	3361.5	8.6649	1.6307	2.0950	649.52	6.2964	26.097	0.059318	vapor
715.00	0.10000	0.30335	3.2965	3036.1	3365.7	8.6708	1.6320	2.0963	650.37	6.2451	26.180	0.059556	vapor
717.00	0.10000	0.30251	3.3057	3039.4	3369.9	8.6766	1.6333	2.0976	651.23	6.1945	26.262	0.059794	vapor
719.00	0.10000	0.30166	3.3150	3042.6	3374.1	8.6825	1.6347	2.0988	652.08	6.1445	26.344	0.060032	vapor
721.00	0.10000	0.30082	3.3242	3045.9	3378.3	8.6883	1.6360	2.1001	652.93	6.0950	26.426	0.060270	vapor
723.00	0.10000	0.29998	3.3335	3049.2	3382.5	8.6941	1.6373	2.1014	653.78	6.0461	26.509	0.060509	vapor
