TITLE="Graphics"
VARIABLES= "t, s", "Ts, K", "Ts+1, K", "q, W", "dM, kg/s", "rho, kg/m^3", "u_r, m/s", "p, m/(cell size) ", "inter, m" 
0.0297 327.027 425.462 112952 0 0.508836 0 1 0.0005
0.0298 327.079 425.49 112935 0 0.508802 0 1 0.0005
0.0299 327.131 425.519 112919 0 0.508768 0 1 0.0005
0.03 327.183 425.548 112903 0 0.508733 0 1 0.0005
0.0301 327.234 425.576 112887 0 0.508699 0 1 0.0005
0.0302 327.286 425.605 112870 0 0.508665 0 1 0.0005
0.0303 327.338 425.634 112854 0 0.50863 0 1 0.0005
0.0304 327.389 425.663 112838 0 0.508596 0 1 0.0005
0.0305 327.441 425.691 112823 0 0.508562 0 1 0.0005
0.0306 327.492 425.72 112807 0 0.508527 0 1 0.0005
0.0307 327.543 425.749 112791 0 0.508493 0 1 0.0005
0.0308 327.594 425.777 112775 0 0.508459 0 1 0.0005
0.0309 327.646 425.806 112760 0 0.508424 0 1 0.0005
0.031 327.697 425.835 112744 0 0.50839 0 1 0.0005
0.0311 327.748 425.864 112729 0 0.508356 0 1 0.0005
0.0312 327.799 425.892 112714 0 0.508321 0 1 0.0005
0.0313 327.85 425.921 112698 0 0.508287 0 1 0.0005
0.0314 327.901 425.95 112683 0 0.508253 0 1 0.0005
0.0315 327.951 425.979 112668 0 0.508219 0 1 0.0005
0.0316 328.002 426.007 112653 0 0.508184 0 1 0.0005
0.0317 328.053 426.036 112638 0 0.50815 0 1 0.0005
0.0318 328.103 426.065 112623 0 0.508116 0 1 0.0005
0.0319 328.154 426.094 112608 0 0.508081 0 1 0.0005
0.032 328.204 426.122 112593 0 0.508047 0 1 0.0005
0.0321 328.255 426.151 112578 0 0.508013 0 1 0.0005
0.0322 328.305 426.18 112564 0 0.507979 0 1 0.0005
0.0323 328.355 426.209 112549 0 0.507944 0 1 0.0005
0.0324 328.406 426.237 112535 0 0.50791 0 1 0.0005
0.0325 328.456 426.266 112520 0 0.507876 0 1 0.0005
0.0326 328.506 426.295 112506 0 0.507842 0 1 0.0005
0.0327 328.556 426.324 112492 0 0.507807 0 1 0.0005
0.0328 328.606 426.352 112477 0 0.507773 0 1 0.0005
0.0329 328.656 426.381 112463 0 0.507739 0 1 0.0005
0.033 328.706 426.41 112449 0 0.507705 0 1 0.0005
0.0331 328.756 426.439 112435 0 0.50767 0 1 0.0005
0.0332 328.805 426.467 112421 0 0.507636 0 1 0.0005
0.0333 328.855 426.496 112407 0 0.507602 0 1 0.0005
0.0334 328.905 426.525 112393 0 0.507568 0 1 0.0005
0.0335 328.954 426.554 112379 0 0.507533 0 1 0.0005
0.0336 329.004 426.582 112365 0 0.507499 0 1 0.0005
0.0337 329.053 426.611 112352 0 0.507465 0 1 0.0005
0.0338 329.103 426.64 112338 0 0.507431 0 1 0.0005
0.0339 329.152 426.669 112324 0 0.507397 0 1 0.0005
0.034 329.201 426.697 112311 0 0.507362 0 1 0.0005
0.0341 329.251 426.726 112297 0 0.507328 0 1 0.0005
0.0342 329.3 426.755 112284 0 0.507294 0 1 0.0005
0.0343 329.349 426.784 112271 0 0.50726 0 1 0.0005
0.0344 329.398 426.812 112257 0 0.507226 0 1 0.0005
0.0345 329.447 426.841 112244 0 0.507192 0 1 0.0005
0.0346 329.496 426.87 112231 0 0.507157 0 1 0.0005
0.0347 329.545 426.899 112218 0 0.507123 0 1 0.0005
0.0348 329.594 426.927 112205 0 0.507089 0 1 0.0005
0.0349 329.643 426.956 112192 0 0.507055 0 1 0.0005
0.035 329.692 426.985 112179 0 0.507021 0 1 0.0005
0.0351 329.74 427.014 112166 0 0.506987 0 1 0.0005
0.0352 329.789 427.042 112153 0 0.506953 0 1 0.0005
0.0353 329.837 427.071 112140 0 0.506919 0 1 0.0005
0.0354 329.886 427.1 112127 0 0.506885 0 1 0.0005
0.0355 329.935 427.128 112115 0 0.50685 0 1 0.0005
0.0356 329.983 427.157 112102 0 0.506816 0 1 0.0005
0.0357 330.031 427.186 112089 0 0.506782 0 1 0.0005
0.0358 330.08 427.215 112077 0 0.506748 0 1 0.0005
